New Zealand,2022-12-01,-39.35,175.65,14.861232
New Zealand,2022-12-01,-39.35,175.75,12.98823
New Zealand,2022-12-01,-39.35,175.85,12.631898
New Zealand,2022-12-01,-39.35,175.95,12.375736
New Zealand,2022-12-01,-39.35,176.05,11.515984
New Zealand,2022-12-01,-39.35,176.15,11.116776
New Zealand,2022-12-01,-39.35,176.25,11.422881
New Zealand,2022-12-01,-39.35,175.25,9.090229
New Zealand,2022-12-01,-39.35,176.35,10.576753
New Zealand,2022-12-01,-39.35,176.55,7.7513885
New Zealand,2022-12-01,-39.35,176.65,7.1727595
New Zealand,2022-12-01,-39.35,176.75,6.896528
New Zealand,2022-12-01,-39.35,176.85,7.22314
New Zealand,2022-12-01,-39.35,176.95,7.668832
New Zealand,2022-12-01,-39.25,173.85,7.005049
New Zealand,2022-12-01,-39.25,173.95,8.106874
New Zealand,2022-12-01,-39.25,174.05,11.5897665
New Zealand,2022-12-01,-39.25,174.15,9.428609
New Zealand,2022-12-01,-39.35,176.45,9.017423
New Zealand,2022-12-01,-38.95,175.35,8.746431
New Zealand,2022-12-01,-40.35,176.05,8.083687
New Zealand,2022-12-01,-40.35,175.85,8.160635
New Zealand,2022-12-01,-41.45,173.15,8.34262
New Zealand,2022-12-01,-41.45,173.25,9.439525
New Zealand,2022-12-01,-41.45,173.35,9.311178
New Zealand,2022-12-01,-41.45,173.45,8.8097315
New Zealand,2022-12-01,-41.45,173.55,8.215935
New Zealand,2022-12-01,-41.45,173.65,7.847526
New Zealand,2022-12-01,-41.45,173.75,6.748524
New Zealand,2022-12-01,-41.45,173.85,6.4434357
New Zealand,2022-12-01,-41.45,173.95,6.507283
New Zealand,2022-12-01,-41.45,174.05,6.788226
New Zealand,2022-12-01,-41.45,174.15,6.9728103
New Zealand,2022-12-01,-41.45,175.15,6.8670955
New Zealand,2022-12-01,-41.45,175.25,6.9096813
New Zealand,2022-12-01,-41.45,175.35,7.2299395
New Zealand,2022-12-01,-41.45,175.45,6.3204107
New Zealand,2022-12-01,-41.45,175.55,6.1290584
New Zealand,2022-12-01,-41.45,175.65,6.322209
New Zealand,2022-12-01,-41.35,172.05,8.167339
New Zealand,2022-12-01,-41.35,172.15,8.791956
New Zealand,2022-12-01,-41.45,173.05,7.7969737
New Zealand,2022-12-01,-41.35,172.25,10.945057
New Zealand,2022-12-01,-41.45,172.95,7.834121
New Zealand,2022-12-01,-41.45,172.75,7.875939
New Zealand,2022-12-01,-41.55,173.45,8.086977
New Zealand,2022-12-01,-41.55,173.55,7.3872085
New Zealand,2022-12-01,-41.55,173.65,6.929082
New Zealand,2022-12-01,-41.55,173.75,6.622018
New Zealand,2022-12-01,-41.55,173.85,6.3828716
New Zealand,2022-12-01,-41.55,173.95,6.559893
New Zealand,2022-12-01,-41.55,174.05,6.459211
New Zealand,2022-12-01,-41.55,174.15,6.818252
New Zealand,2022-12-01,-41.55,175.15,6.5326347
New Zealand,2022-12-01,-41.55,175.25,6.5873957
New Zealand,2022-12-01,-41.55,175.35,6.607646
New Zealand,2022-12-01,-41.55,175.45,6.410608
New Zealand,2022-12-01,-41.45,172.05,8.878836
New Zealand,2022-12-01,-41.45,172.15,9.777746
New Zealand,2022-12-01,-41.45,172.25,12.66064
New Zealand,2022-12-01,-41.45,172.35,13.96402
New Zealand,2022-12-01,-41.45,172.45,13.409938
New Zealand,2022-12-01,-41.45,172.55,12.562296
New Zealand,2022-12-01,-41.45,172.65,9.928681
New Zealand,2022-12-01,-41.45,172.85,7.996181
New Zealand,2022-12-01,-41.35,172.35,13.839002
New Zealand,2022-12-01,-41.35,172.45,13.184142
New Zealand,2022-12-01,-41.35,172.55,13.043413
New Zealand,2022-12-01,-41.35,175.65,6.132608
New Zealand,2022-12-01,-41.35,175.75,6.3219666
New Zealand,2022-12-01,-41.35,175.85,6.3447447
New Zealand,2022-12-01,-41.25,172.05,7.638835
New Zealand,2022-12-01,-41.25,172.15,8.646785
New Zealand,2022-12-01,-41.25,172.25,9.628341
New Zealand,2022-12-01,-41.25,172.35,12.697117
New Zealand,2022-12-01,-41.25,172.45,13.140782
